STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,SECTOR,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FSI,FSI_STO,FSI_COMPONENT,COUNTERPARTY_SECTOR,NA_STO,PRICES,UNIT,DERIVATION_TYPE,OVERLAP,STATUS,DEFINITION,CONSOLIDATION_BASIS,INTRAGROUP_ADJUSTMENTS,ACCOUNTING_STANDARDS
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2012-Q1,1.520599978980089,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2012-Q2,1.676066258502346,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2012-Q3,1.822678744126804,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2012-Q4,1.774807435296672,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2013-Q1,1.792287699026523,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2013-Q2,1.765319651666459,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2013-Q3,1.951748047758359,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2013-Q4,2.03268937751695,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2014-Q1,0.09616699005327215,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2014-Q2,1.141094650452197,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2014-Q3,1.571859939932081,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2014-Q4,2.705124347844517,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2015-Q1,2.231709444817533,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2015-Q2,0.9304803025281119,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2015-Q3,1.453245863731273,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2015-Q4,1.589918614465986,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2016-Q1,1.837274169808261,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2016-Q2,1.956461484899665,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2016-Q3,2.003054706409738,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2016-Q4,1.884042673974742,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2017-Q1,1.4862263981525,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2017-Q2,1.869349982359225,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2017-Q3,-0.375835048335595,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2017-Q4,0.1440978315525113,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2018-Q1,3.504721362348867,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2018-Q2,3.129299358160957,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2018-Q3,3.180975393687002,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2018-Q4,3.037283778788779,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2019-Q1,0.5363935993493536,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2019-Q2,2.51066670579322,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2019-Q3,2.971897481265002,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2019-Q4,3.649599825932206,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2020-Q1,4.169360885918981,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2020-Q2,3.03826499941155,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2020-Q3,3.116218786679053,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2020-Q4,3.061018927352931,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2021-Q1,3.856804479769173,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2021-Q2,4.371581529156098,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2021-Q3,4.112079655803122,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2021-Q4,4.228727052395493,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2022-Q1,4.327076903620592,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2022-Q2,2.402693300450056,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2022-Q3,3.591568972382232,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2022-Q4,4.197245626514402,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2023-Q1,5.076892843009958,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2023-Q2,5.194910782129765,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2023-Q3,5.155526713695829,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2023-Q4,5.2088659044364,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2024-Q1,4.952365925287689,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2024-Q2,4.950488514430698,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2024-Q3,5.180212209856236,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2024-Q4,5.276950153557364,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2025-Q1,4.993305582624229,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2025-Q2,5.07955519543432,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2025-Q3,5.121727412331376,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROA_CFSI_PT,Q,2025-Q4,5.131017381672346,0,,,ROA,,CFSI,,,,PT,SC,,,,,,
