STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,SECTOR,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FSI,FSI_STO,FSI_COMPONENT,COUNTERPARTY_SECTOR,NA_STO,PRICES,UNIT,DERIVATION_TYPE,OVERLAP,STATUS,DEFINITION,CONSOLIDATION_BASIS,INTRAGROUP_ADJUSTMENTS,ACCOUNTING_STANDARDS
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2013-Q4,13.17047078317771,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2014-Q1,-2.493344502182155,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2014-Q2,4.877082969786738,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2014-Q3,9.043193999349756,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2014-Q4,20.50185995130348,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2015-Q1,13.70090314471169,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2015-Q2,4.757404905224663,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2015-Q3,8.531586726734977,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2015-Q4,9.435208151972333,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2016-Q1,14.73999010890031,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2016-Q2,15.92963739147979,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2016-Q3,16.21562254271403,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2016-Q4,14.93419514838041,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2017-Q1,11.38720386370155,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2017-Q2,13.94319095242992,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2017-Q3,-5.618872352972675,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2017-Q4,-2.121816342766462,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2018-Q1,28.07530967459699,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2018-Q2,21.05507478975502,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2018-Q3,22.3741152878258,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2018-Q4,21.29274841030291,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2019-Q1,-6.619779781172574,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2019-Q2,13.78625280740589,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2019-Q3,18.40761999014692,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2019-Q4,25.16330888045604,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2020-Q1,27.02481782104905,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2020-Q2,20.03535917585717,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2020-Q3,21.38812521297893,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2020-Q4,19.27665018466631,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2021-Q1,28.30737990508849,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2021-Q2,32.57275079492975,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2021-Q3,29.895605005383,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2021-Q4,30.64619024519546,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2022-Q1,31.32398191664181,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2022-Q2,15.54610147303262,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2022-Q3,25.73851466440785,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2022-Q4,30.722641935368,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2023-Q1,37.37904964934603,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2023-Q2,37.95616470823235,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2023-Q3,36.84417987620746,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2023-Q4,36.70373530761684,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2024-Q1,31.70303726705353,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2024-Q2,31.74100353935373,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2024-Q3,32.84061128848302,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2024-Q4,32.72965401185788,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2025-Q1,29.13273195173681,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2025-Q2,29.99718638765465,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2025-Q3,29.28276151679207,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
dataflow,IMF.STA:FSIC(13.0.1),R,KAZ,S12CFSI,ROE_CFSI_PT,Q,2025-Q4,28.41216201010827,0,,,ROE,,CFSI,,,,PT,SC,,,,,,
