date,region,item_code,item_name,value,transformation
2021-01-01,national,TOTAL,Краткосрочный экономический индикатор,94.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-02-01,national,TOTAL,Краткосрочный экономический индикатор,96.0,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-03-01,national,TOTAL,Краткосрочный экономический индикатор,98.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-04-01,national,TOTAL,Краткосрочный экономический индикатор,101.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-05-01,national,TOTAL,Краткосрочный экономический индикатор,102.0,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-06-01,national,TOTAL,Краткосрочный экономический индикатор,102.9,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-07-01,national,TOTAL,Краткосрочный экономический индикатор,103.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-08-01,national,TOTAL,Краткосрочный экономический индикатор,103.9,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-09-01,national,TOTAL,Краткосрочный экономический индикатор,104.1,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-10-01,national,TOTAL,Краткосрочный экономический индикатор,103.9,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-11-01,national,TOTAL,Краткосрочный экономический индикатор,104.1,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2021-12-01,national,TOTAL,Краткосрочный экономический индикатор,104.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-01-01,national,TOTAL,Краткосрочный экономический индикатор,103.0,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-02-01,national,TOTAL,Краткосрочный экономический индикатор,105.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-03-01,national,TOTAL,Краткосрочный экономический индикатор,106.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-04-01,national,TOTAL,Краткосрочный экономический индикатор,106.0,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-05-01,national,TOTAL,Краткосрочный экономический индикатор,105.9,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-06-01,national,TOTAL,Краткосрочный экономический индикатор,104.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-07-01,national,TOTAL,Краткосрочный экономический индикатор,104.0,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-08-01,national,TOTAL,Краткосрочный экономический индикатор,103.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-09-01,national,TOTAL,Краткосрочный экономический индикатор,103.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-10-01,national,TOTAL,Краткосрочный экономический индикатор,103.1,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-11-01,national,TOTAL,Краткосрочный экономический индикатор,103.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-12-01,national,TOTAL,Краткосрочный экономический индикатор,103.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-01-01,national,TOTAL,Краткосрочный экономический индикатор,105.0,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-02-01,national,TOTAL,Краткосрочный экономический индикатор,104.0,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-03-01,national,TOTAL,Краткосрочный экономический индикатор,105.1,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-04-01,national,TOTAL,Краткосрочный экономический индикатор,105.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-05-01,national,TOTAL,Краткосрочный экономический индикатор,104.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-06-01,national,TOTAL,Краткосрочный экономический индикатор,105.6,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-07-01,national,TOTAL,Краткосрочный экономический индикатор,105.3,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-08-01,national,TOTAL,Краткосрочный экономический индикатор,105.3,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-09-01,national,TOTAL,Краткосрочный экономический индикатор,104.6,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-10-01,national,TOTAL,Краткосрочный экономический индикатор,104.9,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-11-01,national,TOTAL,Краткосрочный экономический индикатор,104.8,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-12-01,national,TOTAL,Краткосрочный экономический индикатор,105.1,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-01-01,national,TOTAL,Краткосрочный экономический индикатор,104.3,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-02-01,national,TOTAL,Краткосрочный экономический индикатор,105.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-03-01,national,TOTAL,Краткосрочный экономический индикатор,104.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-04-01,national,TOTAL,Краткосрочный экономический индикатор,103.9,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
