date,region,item_code,item_name,value,transformation
2022-12-31,ABY,TOTAL,TOTAL,10.0,level
2023-12-31,ABY,TOTAL,TOTAL,10.6,level
2024-12-31,ABY,TOTAL,TOTAL,15.3,level
2025-12-31,ABY,TOTAL,TOTAL,11.1,level
2004-12-31,AKM,TOTAL,TOTAL,7.1,level
2005-12-31,AKM,TOTAL,TOTAL,8.5,level
2006-12-31,AKM,TOTAL,TOTAL,9.6,level
2007-12-31,AKM,TOTAL,TOTAL,11.6,level
2008-12-31,AKM,TOTAL,TOTAL,7.5,level
2009-12-31,AKM,TOTAL,TOTAL,11.2,level
2010-12-31,AKM,TOTAL,TOTAL,5.2,level
2011-12-31,AKM,TOTAL,TOTAL,15.6,level
2012-12-31,AKM,TOTAL,TOTAL,7.0,level
2013-12-31,AKM,TOTAL,TOTAL,10.4396,level
2014-12-31,AKM,TOTAL,TOTAL,11.0,level
2015-12-31,AKM,TOTAL,TOTAL,10.8,level
2016-12-31,AKM,TOTAL,TOTAL,11.6,level
2017-12-31,AKM,TOTAL,TOTAL,11.2,level
2018-12-31,AKM,TOTAL,TOTAL,11.6686,level
2019-12-31,AKM,TOTAL,TOTAL,9.5171,level
2020-12-31,AKM,TOTAL,TOTAL,11.6,level
2021-12-31,AKM,TOTAL,TOTAL,8.7,level
2022-12-31,AKM,TOTAL,TOTAL,11.6,level
2023-12-31,AKM,TOTAL,TOTAL,6.9,level
2024-12-31,AKM,TOTAL,TOTAL,13.1,level
2025-12-31,AKM,TOTAL,TOTAL,15.5,level
2004-12-31,AKT,TOTAL,TOTAL,5.3,level
2005-12-31,AKT,TOTAL,TOTAL,4.7,level
2006-12-31,AKT,TOTAL,TOTAL,2.9,level
2007-12-31,AKT,TOTAL,TOTAL,7.8,level
2008-12-31,AKT,TOTAL,TOTAL,8.5,level
2009-12-31,AKT,TOTAL,TOTAL,6.3,level
2010-12-31,AKT,TOTAL,TOTAL,2.4,level
2011-12-31,AKT,TOTAL,TOTAL,7.5,level
2012-12-31,AKT,TOTAL,TOTAL,2.9,level
2013-12-31,AKT,TOTAL,TOTAL,5.0146,level
2014-12-31,AKT,TOTAL,TOTAL,4.7,level
2015-12-31,AKT,TOTAL,TOTAL,5.6,level
2016-12-31,AKT,TOTAL,TOTAL,11.9,level
2017-12-31,AKT,TOTAL,TOTAL,12.3,level
2018-12-31,AKT,TOTAL,TOTAL,11.0085,level
2019-12-31,AKT,TOTAL,TOTAL,8.4469,level
2020-12-31,AKT,TOTAL,TOTAL,11.2,level
2021-12-31,AKT,TOTAL,TOTAL,5.8,level
2022-12-31,AKT,TOTAL,TOTAL,14.3,level
2023-12-31,AKT,TOTAL,TOTAL,10.4,level
2024-12-31,AKT,TOTAL,TOTAL,12.7,level
2025-12-31,AKT,TOTAL,TOTAL,10.9,level
2004-12-31,ALA,TOTAL,TOTAL,11.0,level
2005-12-31,ALA,TOTAL,TOTAL,10.5,level
2006-12-31,ALA,TOTAL,TOTAL,8.9,level
2007-12-31,ALA,TOTAL,TOTAL,9.1,level
2008-12-31,ALA,TOTAL,TOTAL,7.3,level
2009-12-31,ALA,TOTAL,TOTAL,7.6,level
2010-12-31,ALA,TOTAL,TOTAL,8.5,level
2011-12-31,ALA,TOTAL,TOTAL,10.3,level
2012-12-31,ALA,TOTAL,TOTAL,4.9,level
2014-12-31,ALA,TOTAL,TOTAL,13.5,level
2015-12-31,ALA,TOTAL,TOTAL,13.2,level
2016-12-31,ALA,TOTAL,TOTAL,9.4,level
2017-12-31,ALA,TOTAL,TOTAL,6.9,level
2018-12-31,ALA,TOTAL,TOTAL,12.3099,level
2019-12-31,ALA,TOTAL,TOTAL,18.2389,level
2020-12-31,ALA,TOTAL,TOTAL,5.5,level
2021-12-31,ALA,TOTAL,TOTAL,3.9,level
2024-12-31,ALA,TOTAL,TOTAL,17.9,level
2025-12-31,ALA,TOTAL,TOTAL,18.5,level
2004-12-31,ALM,TOTAL,TOTAL,20.4,level
2005-12-31,ALM,TOTAL,TOTAL,19.7,level
2006-12-31,ALM,TOTAL,TOTAL,19.8,level
2007-12-31,ALM,TOTAL,TOTAL,22.2,level
2008-12-31,ALM,TOTAL,TOTAL,16.2,level
2009-12-31,ALM,TOTAL,TOTAL,25.6,level
2010-12-31,ALM,TOTAL,TOTAL,22.7,level
2011-12-31,ALM,TOTAL,TOTAL,24.0,level
2012-12-31,ALM,TOTAL,TOTAL,23.4,level
2013-12-31,ALM,TOTAL,TOTAL,24.8396,level
2014-12-31,ALM,TOTAL,TOTAL,23.5,level
2015-12-31,ALM,TOTAL,TOTAL,26.1,level
2016-12-31,ALM,TOTAL,TOTAL,27.9,level
2017-12-31,ALM,TOTAL,TOTAL,28.7,level
2018-12-31,ALM,TOTAL,TOTAL,29.5224,level
2019-12-31,ALM,TOTAL,TOTAL,29.1765,level
2020-12-31,ALM,TOTAL,TOTAL,28.4,level
2021-12-31,ALM,TOTAL,TOTAL,28.4,level
2022-12-31,ALM,TOTAL,TOTAL,33.6,level
2023-12-31,ALM,TOTAL,TOTAL,33.1,level
2024-12-31,ALM,TOTAL,TOTAL,29.4,level
2025-12-31,ALM,TOTAL,TOTAL,29.8,level
2005-12-31,AST,TOTAL,TOTAL,13.3,level
2006-12-31,AST,TOTAL,TOTAL,13.6,level
2007-12-31,AST,TOTAL,TOTAL,14.0,level
2008-12-31,AST,TOTAL,TOTAL,13.1,level
2009-12-31,AST,TOTAL,TOTAL,11.4,level
2010-12-31,AST,TOTAL,TOTAL,6.4,level
2011-12-31,AST,TOTAL,TOTAL,14.2,level
2012-12-31,AST,TOTAL,TOTAL,5.7,level
2013-12-31,AST,TOTAL,TOTAL,7.3529,level
2014-12-31,AST,TOTAL,TOTAL,5.0,level
2015-12-31,AST,TOTAL,TOTAL,3.3,level
2016-12-31,AST,TOTAL,TOTAL,7.4,level
2017-12-31,AST,TOTAL,TOTAL,6.3,level
2018-12-31,AST,TOTAL,TOTAL,5.8378,level
2019-12-31,AST,TOTAL,TOTAL,8.4782,level
2020-12-31,AST,TOTAL,TOTAL,7.1,level
2022-12-31,AST,TOTAL,TOTAL,4.6,level
2023-12-31,AST,TOTAL,TOTAL,5.4,level
2024-12-31,AST,TOTAL,TOTAL,13.7,level
2025-12-31,AST,TOTAL,TOTAL,6.5,level
2004-12-31,ATY,TOTAL,TOTAL,3.1,level
2005-12-31,ATY,TOTAL,TOTAL,1.4,level
2006-12-31,ATY,TOTAL,TOTAL,1.0,level
2007-12-31,ATY,TOTAL,TOTAL,1.3,level
2008-12-31,ATY,TOTAL,TOTAL,6.5,level
2009-12-31,ATY,TOTAL,TOTAL,0.8,level
2010-12-31,ATY,TOTAL,TOTAL,1.0,level
2011-12-31,ATY,TOTAL,TOTAL,7.7,level
2012-12-31,ATY,TOTAL,TOTAL,2.3,level
2013-12-31,ATY,TOTAL,TOTAL,5.3846,level
2015-12-31,ATY,TOTAL,TOTAL,7.6,level
2016-12-31,ATY,TOTAL,TOTAL,47.0,level
2017-12-31,ATY,TOTAL,TOTAL,18.0,level
2018-12-31,ATY,TOTAL,TOTAL,29.1133,level
2020-12-31,ATY,TOTAL,TOTAL,40.0,level
2022-12-31,ATY,TOTAL,TOTAL,13.0,level
2023-12-31,ATY,TOTAL,TOTAL,20.0,level
2004-12-31,KRG,TOTAL,TOTAL,6.8,level
2005-12-31,KRG,TOTAL,TOTAL,3.9,level
2006-12-31,KRG,TOTAL,TOTAL,6.3,level
2007-12-31,KRG,TOTAL,TOTAL,8.1,level
2008-12-31,KRG,TOTAL,TOTAL,5.7,level
2009-12-31,KRG,TOTAL,TOTAL,7.9,level
