date,region,item_code,item_name,value,transformation
2022-06-01,ABY,TOTAL,Краткосрочный экономический индикатор,103.6,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-07-01,ABY,TOTAL,Краткосрочный экономический индикатор,104.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-08-01,ABY,TOTAL,Краткосрочный экономический индикатор,104.3,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-09-01,ABY,TOTAL,Краткосрочный экономический индикатор,102.8,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-10-01,ABY,TOTAL,Краткосрочный экономический индикатор,103.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-11-01,ABY,TOTAL,Краткосрочный экономический индикатор,103.6,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2022-12-01,ABY,TOTAL,Краткосрочный экономический индикатор,104.9,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-01-01,ABY,TOTAL,Краткосрочный экономический индикатор,110.3,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-02-01,ABY,TOTAL,Краткосрочный экономический индикатор,113.1,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-03-01,ABY,TOTAL,Краткосрочный экономический индикатор,113.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-04-01,ABY,TOTAL,Краткосрочный экономический индикатор,113.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-05-01,ABY,TOTAL,Краткосрочный экономический индикатор,110.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-06-01,ABY,TOTAL,Краткосрочный экономический индикатор,111.8,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-07-01,ABY,TOTAL,Краткосрочный экономический индикатор,109.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-08-01,ABY,TOTAL,Краткосрочный экономический индикатор,107.9,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-09-01,ABY,TOTAL,Краткосрочный экономический индикатор,107.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-10-01,ABY,TOTAL,Краткосрочный экономический индикатор,107.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-11-01,ABY,TOTAL,Краткосрочный экономический индикатор,107.3,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2023-12-01,ABY,TOTAL,Краткосрочный экономический индикатор,105.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-01-01,ABY,TOTAL,Краткосрочный экономический индикатор,107.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-02-01,ABY,TOTAL,Краткосрочный экономический индикатор,102.4,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-03-01,ABY,TOTAL,Краткосрочный экономический индикатор,102.8,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-04-01,ABY,TOTAL,Краткосрочный экономический индикатор,101.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-05-01,ABY,TOTAL,Краткосрочный экономический индикатор,102.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-06-01,ABY,TOTAL,Краткосрочный экономический индикатор,103.6,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-07-01,ABY,TOTAL,Краткосрочный экономический индикатор,103.8,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-08-01,ABY,TOTAL,Краткосрочный экономический индикатор,105.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-09-01,ABY,TOTAL,Краткосрочный экономический индикатор,105.3,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-10-01,ABY,TOTAL,Краткосрочный экономический индикатор,104.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-11-01,ABY,TOTAL,Краткосрочный экономический индикатор,104.1,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2024-12-01,ABY,TOTAL,Краткосрочный экономический индикатор,104.5,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2025-01-01,ABY,TOTAL,Краткосрочный экономический индикатор,101.2,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2025-02-01,ABY,TOTAL,Краткосрочный экономический индикатор,100.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2025-03-01,ABY,TOTAL,Краткосрочный экономический индикатор,101.0,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2025-04-01,ABY,TOTAL,Краткосрочный экономический индикатор,101.8,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2025-05-01,ABY,TOTAL,Краткосрочный экономический индикатор,103.1,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
2025-06-01,ABY,TOTAL,Краткосрочный экономический индикатор,103.7,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete periods
