date,region,item_code,item_name,value,transformation
2022-12-31,ABY,TOTAL,ИФО инвестиций в основной капитал,105.9,level
2023-12-31,ABY,TOTAL,ИФО инвестиций в основной капитал,123.1,level
2024-12-31,ABY,TOTAL,ИФО инвестиций в основной капитал,104.1,level
2025-12-31,ABY,TOTAL,ИФО инвестиций в основной капитал,113.4,level
2003-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,106.9,level
2004-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,149.0,level
2005-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,146.1,level
2006-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,109.0,level
2007-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,220.5,level
2008-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,127.8,level
2009-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,99.1,level
2010-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,67.8,level
2011-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,107.6,level
2012-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,109.9,level
2013-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,94.9,level
2014-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,122.4,level
2015-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,105.3,level
2016-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,98.7,level
2017-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,109.5,level
2018-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,99.2,level
2019-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,115.8,level
2020-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,129.5,level
2021-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,113.1,level
2022-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,106.8,level
2023-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,101.7,level
2024-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,95.0,level
2025-12-31,AKM,TOTAL,ИФО инвестиций в основной капитал,158.1,level
2003-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,137.1,level
2004-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,108.4,level
2005-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,131.6,level
2006-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,97.8,level
2007-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,113.5,level
2008-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,119.0,level
2009-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,104.4,level
2010-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,112.0,level
2011-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,102.1,level
2012-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,108.6,level
2013-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,111.9,level
2014-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,102.2,level
2015-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,65.1,level
2016-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,108.2,level
2017-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,111.8,level
2018-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,110.9,level
2019-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,107.7,level
2020-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,106.7,level
2021-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,120.8,level
2022-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,110.3,level
2023-12-31,AKT,TOTAL,ИФО инвестиций в основной капитал,102.4,level
