date,region,item_code,item_name,value,transformation
2011-01-01,national,EXPORTS,экспорт товаров и услуг,134.6555325092121,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-04-01,national,EXPORTS,экспорт товаров и услуг,117.6107103003022,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-07-01,national,EXPORTS,экспорт товаров и услуг,108.13953559280617,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-10-01,national,EXPORTS,экспорт товаров и услуг,103.1757945336041,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-01-01,national,EXPORTS,экспорт товаров и услуг,82.2480638224536,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-04-01,national,EXPORTS,экспорт товаров и услуг,89.53590317637405,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-07-01,national,EXPORTS,экспорт товаров и услуг,97.69133484316863,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-10-01,national,EXPORTS,экспорт товаров и услуг,101.38148340746929,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-01-01,national,EXPORTS,экспорт товаров и услуг,95.09896259784166,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-04-01,national,EXPORTS,экспорт товаров и услуг,97.5550110669541,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-07-01,national,EXPORTS,экспорт товаров и услуг,99.35254017763536,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-10-01,national,EXPORTS,экспорт товаров и услуг,101.74515781392779,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-01-01,national,EXPORTS,экспорт товаров и услуг,107.13577805772557,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-04-01,national,EXPORTS,экспорт товаров и услуг,111.62907215223699,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-07-01,national,EXPORTS,экспорт товаров и услуг,106.7122843635474,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-10-01,national,EXPORTS,экспорт товаров и услуг,97.01597783267023,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2015-01-01,national,EXPORTS,экспорт товаров и услуг,73.72803002183957,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2015-04-01,national,EXPORTS,экспорт товаров и услуг,71.66591861562547,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2015-07-01,national,EXPORTS,экспорт товаров и услуг,73.00763336259827,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2015-10-01,national,EXPORTS,экспорт товаров и услуг,83.0709609230671,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2016-01-01,national,EXPORTS,экспорт товаров и услуг,125.47051300004097,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2016-04-01,national,EXPORTS,экспорт товаров и услуг,120.17543864103774,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2016-07-01,national,EXPORTS,экспорт товаров и услуг,115.30740432339466,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2016-10-01,national,EXPORTS,экспорт товаров и услуг,106.4431499408319,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2017-01-01,national,EXPORTS,экспорт товаров и услуг,85.40000149131505,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2017-04-01,national,EXPORTS,экспорт товаров и услуг,92.80500670973868,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2017-07-01,national,EXPORTS,экспорт товаров и услуг,102.06746483060563,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2017-10-01,national,EXPORTS,экспорт товаров и услуг,106.24486501901217,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2018-01-01,national,EXPORTS,экспорт товаров и услуг,119.3208412354446,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2018-04-01,national,EXPORTS,экспорт товаров и услуг,117.47190824369312,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2018-07-01,national,EXPORTS,экспорт товаров и услуг,111.2651015965846,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2018-10-01,national,EXPORTS,экспорт товаров и услуг,104.61459004612375,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2019-01-01,national,EXPORTS,экспорт товаров и услуг,102.35525027265797,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2019-04-01,national,EXPORTS,экспорт товаров и услуг,97.60880039596921,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2019-07-01,national,EXPORTS,экспорт товаров и услуг,99.13765649558128,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2019-10-01,national,EXPORTS,экспорт товаров и услуг,103.30211940051322,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2020-01-01,national,EXPORTS,экспорт товаров и услуг,83.79674079841756,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2020-04-01,national,EXPORTS,экспорт товаров и услуг,87.35913712893466,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2020-07-01,national,EXPORTS,экспорт товаров и услуг,87.62886587170566,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2020-10-01,national,EXPORTS,экспорт товаров и услуг,89.19370251330729,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2021-01-01,national,EXPORTS,экспорт товаров и услуг,109.38215067960753,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2021-04-01,national,EXPORTS,экспорт товаров и услуг,110.48794187529755,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2021-07-01,national,EXPORTS,экспорт товаров и услуг,106.47058879619189,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2021-10-01,national,EXPORTS,экспорт товаров и услуг,104.46643514782775,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2022-01-01,national,EXPORTS,экспорт товаров и услуг,114.85355411754458,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2022-04-01,national,EXPORTS,экспорт товаров и услуг,106.14213160377872,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2022-07-01,national,EXPORTS,экспорт товаров и услуг,108.90883877105605,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2022-10-01,national,EXPORTS,экспорт товаров и услуг,109.75422395718998,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2023-01-01,national,EXPORTS,экспорт товаров и услуг,94.99089408483115,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2023-04-01,national,EXPORTS,экспорт товаров и услуг,103.15638502776982,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2023-07-01,national,EXPORTS,экспорт товаров и услуг,104.69245430609456,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2023-10-01,national,EXPORTS,экспорт товаров и услуг,101.79612780803187,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2024-01-01,national,EXPORTS,экспорт товаров и услуг,94.43911818981684,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2024-04-01,national,EXPORTS,экспорт товаров и услуг,94.3903573291698,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2024-07-01,national,EXPORTS,экспорт товаров и услуг,96.85039448354233,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2024-10-01,national,EXPORTS,экспорт товаров и услуг,100.09165918417689,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2025-01-01,national,EXPORTS,экспорт товаров и услуг,103.14720626312817,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2025-04-01,national,EXPORTS,экспорт товаров и услуг,105.1080536998246,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2025-07-01,national,EXPORTS,экспорт товаров и услуг,104.31519606139878,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2025-10-01,national,EXPORTS,экспорт товаров и услуг,102.10622697114016,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2026-01-01,national,EXPORTS,экспорт товаров и услуг,97.24409773879626,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,102.88249918362884,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,106.51917652690271,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,109.2858022132028,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,109.43537555996741,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,120.58110696064206,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,115.76400954274192,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,113.03823294738254,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,111.74502285280816,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,116.97817637706935,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,115.87556474983829,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,112.16743809658605,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,109.38988832842962,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,103.89108079120881,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,102.48995030265512,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,104.53438828567076,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,106.92821863521851,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2015-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,108.86562556958799,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2015-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,108.4357285804418,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2015-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,107.06226985447643,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2015-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,104.3751066647272,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2016-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,100.06974977084492,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2016-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,96.19287805148511,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2016-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,95.99580315490003,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2016-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,97.38858657096972,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2017-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,97.66769210653247,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
