date,region,item_code,item_name,value,transformation
2011-01-01,national,EXPORTS,экспорт товаров и услуг,117.71874228123878,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-04-01,national,EXPORTS,экспорт товаров и услуг,126.47068939042147,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-07-01,national,EXPORTS,экспорт товаров и услуг,132.7896394898558,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2011-10-01,national,EXPORTS,экспорт товаров и услуг,134.89098552570252,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-01-01,national,EXPORTS,экспорт товаров и услуг,116.26463705870596,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-04-01,national,EXPORTS,экспорт товаров и услуг,108.43313937900407,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-07-01,national,EXPORTS,экспорт товаров и услуг,101.82542124775834,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2012-10-01,national,EXPORTS,экспорт товаров и услуг,99.3202067899342,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-01-01,national,EXPORTS,экспорт товаров и услуг,101.16585868849144,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-04-01,national,EXPORTS,экспорт товаров и услуг,101.19011896106683,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-07-01,national,EXPORTS,экспорт товаров и услуг,101.49555332292066,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2013-10-01,national,EXPORTS,экспорт товаров и услуг,101.81163980787049,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-01-01,national,EXPORTS,экспорт товаров и услуг,97.48480217827384,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
2014-04-01,national,EXPORTS,экспорт товаров и услуг,97.90094310350754,as published: year-to-date period in % of the same period of the previous year -- not converted to discrete quarters; quarterly national accounts vintage -- see metadata
