date,region,item_code,item_name,value,transformation
2010-01-01,national,EXPORTS,экспорт товаров и услуг,2363980.7,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2010-04-01,national,EXPORTS,экспорт товаров и услуг,2428138.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2010-07-01,national,EXPORTS,экспорт товаров и услуг,2423203.6,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2010-10-01,national,EXPORTS,экспорт товаров и услуг,2652692.4,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2011-01-01,national,EXPORTS,экспорт товаров и услуг,3183230.8,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2011-04-01,national,EXPORTS,экспорт товаров и услуг,2452815.1,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2011-07-01,national,EXPORTS,экспорт товаров и услуг,2166571.1,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2011-10-01,national,EXPORTS,экспорт товаров и услуг,2378786.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2012-01-01,national,EXPORTS,экспорт товаров и услуг,2618145.7,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2012-04-01,national,EXPORTS,экспорт товаров и услуг,2428138.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2012-07-01,national,EXPORTS,экспорт товаров и услуг,2576196.1,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2012-10-01,national,EXPORTS,экспорт товаров и услуг,2699577.2,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2013-01-01,national,EXPORTS,экспорт товаров и услуг,2489829.4,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2013-04-01,national,EXPORTS,экспорт товаров и услуг,2433074.1,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2013-07-01,national,EXPORTS,экспорт товаров и услуг,2650224.7,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2013-10-01,national,EXPORTS,экспорт товаров и услуг,2929065.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2014-01-01,national,EXPORTS,экспорт товаров и услуг,2667498.1,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2014-04-01,national,EXPORTS,экспорт товаров и услуг,2827893.4,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2014-07-01,national,EXPORTS,экспорт товаров и услуг,2586066.6,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2014-10-01,national,EXPORTS,экспорт товаров и услуг,2107348.2,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2015-01-01,national,EXPORTS,экспорт товаров и услуг,1966693.8,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2015-04-01,national,EXPORTS,экспорт товаров и услуг,1971629.0,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2015-07-01,national,EXPORTS,экспорт товаров и услуг,1961758.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2015-10-01,national,EXPORTS,экспорт товаров и услуг,2563858.0,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2016-01-01,national,EXPORTS,экспорт товаров и услуг,2467620.8,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2016-04-01,national,EXPORTS,экспорт товаров и услуг,2265275.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2016-07-01,national,EXPORTS,экспорт товаров и услуг,2070333.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2016-10-01,national,EXPORTS,экспорт товаров и услуг,2206053.0,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2017-01-01,national,EXPORTS,экспорт товаров и услуг,2107348.2,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2017-04-01,national,EXPORTS,экспорт товаров и услуг,2285016.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2017-07-01,national,EXPORTS,экспорт товаров и услуг,2551519.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2017-10-01,national,EXPORTS,экспорт товаров и услуг,2628016.2,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2018-01-01,national,EXPORTS,экспорт товаров и услуг,2514505.6,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2018-04-01,national,EXPORTS,экспорт товаров и услуг,2645289.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2018-07-01,national,EXPORTS,экспорт товаров и услуг,2566325.6,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2018-10-01,national,EXPORTS,экспорт товаров и услуг,2287484.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2019-01-01,national,EXPORTS,экспорт товаров и услуг,2573728.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2019-04-01,national,EXPORTS,экспорт товаров и услуг,2462685.6,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2019-07-01,national,EXPORTS,экспорт товаров и услуг,2623080.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2019-10-01,national,EXPORTS,экспорт товаров и услуг,2684771.4,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2020-01-01,national,EXPORTS,экспорт товаров и услуг,2156700.6,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2020-04-01,national,EXPORTS,экспорт товаров и услуг,2243067.3,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2020-07-01,national,EXPORTS,экспорт товаров и услуг,2312160.7,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2020-10-01,national,EXPORTS,экспорт товаров и услуг,2514505.6,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2021-01-01,national,EXPORTS,экспорт товаров и услуг,2359045.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2021-04-01,national,EXPORTS,экспорт товаров и услуг,2502167.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2021-07-01,national,EXPORTS,экспорт товаров и услуг,2285016.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2021-10-01,national,EXPORTS,экспорт товаров и услуг,2492297.0,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2022-01-01,national,EXPORTS,экспорт товаров и услуг,2709447.6,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2022-04-01,national,EXPORTS,экспорт товаров и услуг,2450347.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2022-07-01,national,EXPORTS,экспорт товаров и услуг,2623080.9,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2022-10-01,national,EXPORTS,экспорт товаров и услуг,2795814.4,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2023-01-01,national,EXPORTS,экспорт товаров и услуг,2573728.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2023-04-01,national,EXPORTS,экспорт товаров и услуг,2748929.6,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2023-07-01,national,EXPORTS,экспорт товаров и услуг,2825425.8,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2023-10-01,national,EXPORTS,экспорт товаров и услуг,2620613.3,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2024-01-01,national,EXPORTS,экспорт товаров и услуг,2430606.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2024-04-01,national,EXPORTS,экспорт товаров и услуг,2593469.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2024-07-01,national,EXPORTS,экспорт товаров и услуг,2867375.4,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2024-10-01,national,EXPORTS,экспорт товаров и услуг,2887116.3,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2025-01-01,national,EXPORTS,экспорт товаров и услуг,2507102.7,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2025-04-01,national,EXPORTS,экспорт товаров и услуг,2773605.8,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2025-07-01,national,EXPORTS,экспорт товаров и услуг,2951274.5,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2025-10-01,national,EXPORTS,экспорт товаров и услуг,2773605.8,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2026-01-01,national,EXPORTS,экспорт товаров и услуг,2438009.4,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2010-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,2875901.985609672,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2010-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,3125981.8734963713,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2010-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,3474467.1641548993,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2010-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,3724189.5686532496,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2011-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,2958799.8368668365,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2011-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,3434357.4259540113,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2011-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,3963148.973488928,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2011-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4089754.93639747,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2012-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,3567753.596043703,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2012-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,3833221.58777072,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2012-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4305610.384329724,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2012-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4436168.790628212,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2013-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4173493.094279237,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2013-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4402428.696961108,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2013-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4555055.329131616,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2013-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4527563.845821824,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2014-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4335887.082393163,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2014-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4453570.8994436385,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2014-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4936928.626875415,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2014-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,5155576.683409103,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2015-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4720290.596238273,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2015-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4810622.2046382595,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2015-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,5164868.271411658,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2015-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,5012288.254258073,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2016-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4723582.988112364,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2016-04-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4444476.339628182,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2016-07-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4939273.742488282,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2016-10-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,5086077.087321412,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
2017-01-01,national,FINAL_CONSUMPTION,Расходы на конечное потребление,4613414.48922613,"level at average 2010 prices (discrete quarter, as published; quarterly national accounts vintage -- see metadata)"
