date,value,transformation
1992-01-01,39.2607002258301,level
1992-02-01,39.7259254455566,level
1992-03-01,39.5481872558594,level
1992-04-01,40.834114074707,level
1992-05-01,41.8650779724121,level
1992-06-01,43.4813041687012,level
1992-07-01,42.9653930664063,level
1992-08-01,42.2987213134766,level
1992-09-01,42.9680480957031,level
1992-10-01,42.3831596374512,level
1992-11-01,40.829402923584,level
1992-12-01,39.9320983886719,level
1993-01-01,39.1727180480957,level
1993-02-01,39.8649559020996,level
1993-03-01,39.9735069274902,level
1993-04-01,39.5581130981445,level
1993-05-01,38.839241027832,level
1993-06-01,37.8665390014648,level
1993-07-01,36.7370071411133,level
1993-08-01,36.975269317627,level
1993-09-01,36.0780029296875,level
1993-10-01,36.3732147216797,level
1993-11-01,35.0736351013184,level
1993-12-01,33.1980018615723,level
1994-01-01,34.1785354614258,level
1994-02-01,33.7805557250977,level
1994-03-01,33.2593688964844,level
1994-04-01,35.0589828491211,level
1994-05-01,37.0792198181152,level
1994-06-01,38.4976119995117,level
1994-07-01,39.4173736572266,level
1994-08-01,38.2125358581543,level
1994-09-01,37.5388374328613,level
1994-10-01,38.0546798706055,level
1994-11-01,39.0509986877441,level
1994-12-01,38.2233238220215,level
1995-01-01,39.0154571533203,level
1995-02-01,39.2465896606445,level
1995-03-01,39.0514907836914,level
1995-04-01,40.430850982666,level
1995-05-01,40.1833534240723,level
1995-06-01,39.0864410400391,level
1995-07-01,37.917667388916,level
1995-08-01,38.1360626220703,level
1995-09-01,38.2887802124023,level
1995-10-01,37.4518966674805,level
1995-11-01,38.4494590759277,level
1995-12-01,39.8261299133301,level
1996-01-01,39.0816192626953,level
1996-02-01,38.8405799865723,level
1996-03-01,40.6334953308106,level
1996-04-01,42.4724349975586,level
1996-05-01,40.9335594177246,level
1996-06-01,39.4840240478516,level
1996-07-01,39.8413391113281,level
1996-08-01,40.5624732971191,level
1996-09-01,42.3019752502441,level
1996-10-01,43.6563720703125,level
1996-11-01,43.3275604248047,level
1996-12-01,44.6079292297363,level
1997-01-01,44.7403602600098,level
1997-02-01,41.9980430603027,level
1997-03-01,41.049201965332,level
1997-04-01,39.540412902832,level
1997-05-01,41.4342231750488,level
1997-06-01,39.6856307983398,level
1997-07-01,39.926700592041,level
1997-08-01,40.3818511962891,level
1997-09-01,40.2847137451172,level
1997-10-01,41.5362396240234,level
1997-11-01,40.2080116271973,level
1997-12-01,37.5777893066406,level
1998-01-01,35.1467247009277,level
1998-02-01,33.9692802429199,level
1998-03-01,33.0854225158691,level
1998-04-01,33.7359275817871,level
1998-05-01,33.9804458618164,level
1998-06-01,32.3620948791504,level
1998-07-01,32.3487701416016,level
1998-08-01,31.5776138305664,level
1998-09-01,33.4456558227539,level
1998-10-01,32.8431205749512,level
1998-11-01,31.0942516326904,level
1998-12-01,28.8551082611084,level
1999-01-01,29.9875221252441,level
1999-02-01,29.1596355438232,level
1999-03-01,32.4201850891113,level
1999-04-01,35.7593650817871,level
1999-05-01,36.2501106262207,level
1999-06-01,36.3136444091797,level
1999-07-01,39.4166412353516,level
1999-08-01,41.1036605834961,level
1999-09-01,43.7612152099609,level
1999-10-01,42.6216621398926,level
1999-11-01,44.8171730041504,level
1999-12-01,45.6612739562988,level
2000-01-01,46.3855438232422,level
2000-02-01,48.3023643493652,level
2000-03-01,48.2044982910156,level
2000-04-01,44.5350494384766,level
2000-05-01,48.3525085449219,level
2000-06-01,50.4112358093262,level
2000-07-01,49.0641136169434,level
2000-08-01,50.7329750061035,level
2000-09-01,53.5524101257324,level
2000-10-01,52.769344329834,level
2000-11-01,53.4521865844727,level
2000-12-01,47.8015060424805,level
2001-01-01,48.3113098144531,level
2001-02-01,49.4400253295898,level
2001-03-01,47.5267295837402,level
2001-04-01,48.1077690124512,level
2001-05-01,49.7801017761231,level
2001-06-01,49.1852340698242,level
2001-07-01,46.8006820678711,level
2001-08-01,47.4975776672363,level
2001-09-01,46.8340644836426,level
2001-10-01,42.4095993041992,level
2001-11-01,40.002613067627,level
2001-12-01,39.9603881835938,level
2002-01-01,41.0313835144043,level
2002-02-01,42.2104225158691,level
2002-03-01,46.2821044921875,level
2002-04-01,48.0850601196289,level
2002-05-01,48.2618217468262,level
2002-06-01,47.5331954956055,level
2002-07-01,48.7972526550293,level
2002-08-01,49.5416488647461,level
2002-09-01,51.4224472045898,level
2002-10-01,50.8425102233887,level
2002-11-01,48.1963882446289,level
2002-12-01,51.2835464477539,level
2003-01-01,53.8668098449707,level
2003-02-01,56.2311935424805,level
2003-03-01,53.3302574157715,level
2003-04-01,48.4375457763672,level
2003-05-01,49.1116371154785,level
2003-06-01,50.6973114013672,level
2003-07-01,51.0673141479492,level
2003-08-01,52.3715972900391,level
2003-09-01,49.8229866027832,level
2003-10-01,52.1484298706055,level
2003-11-01,52.7064323425293,level
2003-12-01,54.1548843383789,level
2004-01-01,56.2298431396484,level
2004-02-01,56.6864585876465,level
2004-03-01,58.9356498718262,level
2004-04-01,58.9286727905273,level
2004-05-01,61.4958763122559,level
2004-06-01,59.5651473999023,level
2004-07-01,61.3392333984375,level
2004-08-01,63.8707122802734,level
2004-09-01,63.5417022705078,level
2004-10-01,67.8934326171875,level
2004-11-01,64.4693756103516,level
2004-12-01,61.7675666809082,level
2005-01-01,65.8051376342773,level
2005-02-01,66.7782135009766,level
2005-03-01,72.352424621582,level
2005-04-01,71.8239135742188,level
2005-05-01,69.1305618286133,level
2005-06-01,73.8507537841797,level
2005-07-01,75.5881881713867,level
2005-08-01,79.6318893432617,level
2005-09-01,79.8910675048828,level
2005-10-01,77.7885589599609,level
2005-11-01,75.3631591796875,level
2005-12-01,77.2627182006836,level
2006-01-01,82.0693054199219,level
2006-02-01,81.1860656738281,level
2006-03-01,82.4953155517578,level
2006-04-01,89.775764465332,level
2006-05-01,92.9387664794922,level
2006-06-01,91.1885757446289,level
2006-07-01,94.9232940673828,level
2006-08-01,94.3989028930664,level
2006-09-01,87.2339477539063,level
2006-10-01,84.7928695678711,level
2006-11-01,85.1729507446289,level
2006-12-01,86.7209167480469,level
2007-01-01,79.9840698242188,level
2007-02-01,83.0060577392578,level
2007-03-01,85.9913940429688,level
2007-04-01,90.9556884765625,level
2007-05-01,90.8803863525391,level
2007-06-01,93.125732421875,level
2007-07-01,97.3239517211914,level
2007-08-01,94.3409652709961,level
2007-09-01,99.0858459472656,level
2007-10-01,103.31893157959,level
2007-11-01,107.047309875488,level
2007-12-01,105.834442138672,level
2008-01-01,108.015266418457,level
2008-02-01,112.021278381348,level
2008-03-01,117.307830810547,level
2008-04-01,119.644912719727,level
2008-05-01,126.011627197266,level
2008-06-01,130.47770690918,level
2008-07-01,131.009719848633,level
2008-08-01,119.215057373047,level
2008-09-01,108.991188049316,level
2008-10-01,86.5548095703125,level
2008-11-01,71.4916458129883,level
2008-12-01,60.623664855957,level
2009-01-01,63.5498924255371,level
2009-02-01,62.1678810119629,level
2009-03-01,66.3703536987305,level
2009-04-01,69.8345031738281,level
2009-05-01,76.7458801269531,level
2009-06-01,85.3565139770508,level
2009-07-01,83.0849838256836,level
2009-08-01,89.1916732788086,level
2009-09-01,85.8461608886719,level
2009-10-01,90.7410583496094,level
2009-11-01,94.4471588134766,level
2009-12-01,93.6133728027344,level
2010-01-01,96.5813598632813,level
2010-02-01,93.6291885375977,level
2010-03-01,97.9879150390625,level
2010-04-01,102.119316101074,level
2010-05-01,94.6106719970703,level
2010-06-01,92.6743927001953,level
2010-07-01,93.2002563476563,level
2010-08-01,95.6306381225586,level
2010-09-01,96.4560012817383,level
2010-10-01,100.727233886719,level
2010-11-01,102.954002380371,level
2010-12-01,108.054321289063,level
2011-01-01,111.117164611816,level
2011-02-01,114.764366149902,level
2011-03-01,119.652397155762,level
2011-04-01,124.589775085449,level
2011-05-01,118.441513061523,level
2011-06-01,116.478187561035,level
2011-07-01,117.994682312012,level
2011-08-01,112.417022705078,level
2011-09-01,111.106246948242,level
2011-10-01,107.953414916992,level
2011-11-01,110.133255004883,level
2011-12-01,108.847099304199,level
2012-01-01,111.246223449707,level
2012-02-01,114.935844421387,level
2012-03-01,117.031242370606,level
2012-04-01,114.304328918457,level
2012-05-01,108.2158203125,level
2012-06-01,100.0,level
2012-07-01,104.416999816895,level
2012-08-01,108.747955322266,level
2012-09-01,110.180274963379,level
2012-10-01,108.667770385742,level
2012-11-01,107.536499023438,level
2012-12-01,108.661041259766,level
2013-01-01,111.457023620606,level
2013-02-01,113.301292419434,level
2013-03-01,109.693771362305,level
2013-04-01,106.897903442383,level
2013-05-01,107.266983032227,level
2013-06-01,106.898231506348,level
2013-07-01,109.65657043457,level
2013-08-01,112.129104614258,level
2013-09-01,112.38126373291,level
2013-10-01,111.235237121582,level
2013-11-01,109.286254882813,level
2013-12-01,111.326301574707,level
2014-01-01,109.153213500977,level
2014-02-01,110.294914245606,level
2014-03-01,109.398994445801,level
2014-04-01,109.937515258789,level
2014-05-01,110.599609375,level
2014-06-01,111.085510253906,level
2014-07-01,109.379653930664,level
2014-08-01,106.018844604492,level
2014-09-01,102.616607666016,level
2014-10-01,96.5913162231445,level
2014-11-01,91.1293182373047,level
2014-12-01,80.4607849121094,level
2015-01-01,70.0146560668945,level
2015-02-01,75.1213226318359,level
2015-03-01,73.6904067993164,level
2015-04-01,76.7771377563477,level
2015-05-01,81.1622848510742,level
2015-06-01,79.8973388671875,level
2015-07-01,74.6060104370117,level
2015-08-01,67.7891159057617,level
2015-09-01,67.7160873413086,level
2015-10-01,68.2048492431641,level
2015-11-01,64.2708435058594,level
2015-12-01,59.0684547424316,level
2016-01-01,53.6649971008301,level
