date,value,transformation
2025-02-28,152083.54998406,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-03-31,160273.84261717,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-06-30,293375.08792122,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-07-31,305262.2944347,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-08-31,455790.70602237,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-09-30,464832.57237733,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-10-31,471662.6544135,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-11-30,658288.76117229,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-01-31,3311.46366933,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-02-28,134519.20517135,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-03-31,143953.60676457,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-05-31,257451.24130667,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-06-30,263237.87122039,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-07-31,271304.70386542,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
