date,value,transformation
2025-02-28,12537.67338892,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-03-31,23823.01816408,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-06-30,136950.12795326,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-07-31,139283.93520875,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-08-31,202593.98617975,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-09-30,216063.14056703,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-10-31,217459.85576762,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-11-30,280505.95981457,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-01-31,-3860.91629305,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-02-28,-10995.26456827,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-03-31,-46558.89671501,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-05-31,72885.57430251,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-06-30,255161.71565832,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-07-31,277628.40990084,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
