date,value,transformation
2016-12-01,1437364.51430398,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2017-12-01,1538785.45160939,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-01-01,118970.02823301,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-02-01,245310.60363633,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-03-01,393315.8859221,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-04-01,607242.91101292,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-05-01,696137.59158353,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-06-01,787783.28911006,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-07-01,878444.31560894,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-08-01,983938.35387307,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-09-01,1089485.78946341,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-10-01,1207329.628378,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-11-01,1361871.24621097,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-12-01,1687576.9781008,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-01-01,153266.21537952,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-02-01,298177.59506076,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-03-01,468506.33415411,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-04-01,708999.29033656,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-05-01,809255.28867062,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-06-01,920573.14982383,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-07-01,1022388.20163984,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-08-01,1143520.29814234,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-09-01,1273538.89360268,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-10-01,1400886.32941689,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-11-01,1589429.43837784,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-12-01,1974763.4865675,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-01-01,163538.331966,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-02-01,319450.39578316,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-03-01,492983.86571395,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-04-01,671572.04482945,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-05-01,782590.91463064,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-06-01,888687.60577214,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-07-01,988718.36760387,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-08-01,1089816.68122974,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-09-01,1207019.32375005,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-10-01,1350408.88559833,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-11-01,1519415.95136558,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-12-01,2043658.98664943,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-01-01,174159.75245077,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-02-01,353323.49780415,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-03-01,541733.85295808,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-04-01,912095.01640297,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-05-01,1035632.46190667,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-06-01,1178068.45898227,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-07-01,1340324.14028654,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-08-01,1540830.59080324,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-09-01,1742689.81167164,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-10-01,1992646.19432483,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-11-01,2256230.30394688,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2021-12-01,2828100.10336807,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-01-01,504548.15436749,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-02-01,760852.54824042,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-03-01,1106905.29110669,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-04-01,1592236.18884786,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-05-01,1778064.55613383,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-06-01,1988277.10125892,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-07-01,2214614.48313679,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-08-01,2447399.14153418,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-09-01,2684112.88552085,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-10-01,2951101.10358456,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-11-01,3247973.65012593,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2022-12-01,3962495.82958066,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-01-01,635816.47938874,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-02-01,948757.42472838,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-03-01,1310071.14556512,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-04-01,1842131.09341077,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-05-01,2121589.91208671,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-06-01,2404966.50038882,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-07-01,2656924.61658302,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-08-01,2937173.43729638,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-09-01,3221821.09777347,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-10-01,3538619.23938159,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-11-01,3928684.69669652,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2023-12-01,5045696.0858472,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-01-01,311272.54279423,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-02-01,715306.19139589,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-03-01,1127642.59850808,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-04-01,1818663.10207038,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-05-01,2079177.74890869,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-06-01,2390742.80148719,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-07-01,2743381.2319078,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-08-01,3018588.58284185,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-09-01,3330323.38179693,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-10-01,3723494.10940714,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-11-01,4143094.94114665,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2024-12-01,5213291.40389417,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-01-01,469026.77264745,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-02-01,928750.33117919,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-03-01,1392055.97103167,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-04-01,2258939.19407652,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-05-01,2603612.57707906,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-06-01,3002026.33894486,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-07-01,3277371.71490234,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-08-01,3647562.57238902,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-09-01,4161068.25444987,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-10-01,4565842.09279778,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-11-01,5070184.7349916,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-12-01,6322628.95311083,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-01-01,526735.2777986,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-02-01,997978.36469302,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-03-01,1495129.38474122,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-05-01,2792155.75914094,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-06-01,3222000.1632541,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-07-01,3649708.47550236,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
