date,value,transformation
2018-01-01,89258.186,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-02-01,368379.594,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-03-01,454875.817,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-04-01,695854.019,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-06-01,1373397.628,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-07-01,1400357.538,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-08-01,1997678.069,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-09-01,2117196.684,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-10-01,2312562.924,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2018-12-01,3211575.218,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-01-01,110819.375,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-02-01,576148.743,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-03-01,711728.499,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-04-01,1020965.694,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-05-01,1456848.462,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-06-01,1528342.884,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-07-01,1599383.805,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-08-01,2044529.165,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-09-01,2146617.153,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-10-01,2230049.91,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-11-01,2610599.553,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2019-12-01,2859193.338,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-01-01,50152.944,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-02-01,357423.326,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-03-01,488104.63,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-04-01,779102.46,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-05-01,1033216.688,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-06-01,1040985.076,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-07-01,1043759.044,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-08-01,1133875.464,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2020-09-01,1156738.942,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
