date,value,transformation
2025-02-28,5021312.6299602,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-03-31,6964309.11420411,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-06-30,14516486.1516854,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-07-31,16361107.7624958,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-08-31,19531080.7867331,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-09-30,21517355.8768469,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-10-31,23368957.3028707,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2025-11-30,26775069.5717831,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-01-31,1831699.95288981,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-02-28,5055996.88902925,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-03-31,7244871.73442941,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-05-31,12850265.8518626,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-06-30,15036307.1070465,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
2026-07-31,17125393.5939554,"level (year-to-date cumulative, as published -- not decumulated to discrete months)"
