date,value,transformation
2003-12-31,2.0,level
2004-12-31,2.0,level
2011-12-31,1.0,level
2014-12-31,1.0,level
2016-12-31,1.0,level
2017-12-31,1.0,level
2018-12-31,1.0,level
2019-12-31,1.0,level
2020-12-31,1.0,level
2021-12-31,1.0,level
2022-12-31,1.0,level
2023-12-31,1.0,level
2024-12-31,1.0,level
