date,value,transformation
2000-12-31,127.9,level
2001-12-31,98.2,level
2002-12-31,116.6,level
2003-12-31,107.5,level
2004-12-31,111.2,level
2005-12-31,100.4,level
2006-12-31,106.8,level
2007-12-31,109.1,level
2008-12-31,100.9,level
2009-12-31,88.1,level
2010-12-31,103.1,level
2011-12-31,100.4,level
2012-12-31,104.8,level
2013-12-31,102.7,level
2014-12-31,97.5,level
2015-12-31,95.9,level
2016-12-31,95.5,level
2017-12-31,108.0,level
2018-12-31,109.6,level
2019-12-31,102.0,level
2020-12-31,88.7,level
2021-12-31,102.3,level
2022-12-31,109.6,level
2023-12-31,101.8,level
2024-12-31,100.0,level
2025-12-31,101.9,level
