date,value,transformation
2014-01-01,4.68908465708317,level
2014-04-01,5.1423739451891,level
2014-07-01,5.28499123711833,level
2014-10-01,5.71478955175088,level
2015-01-01,6.22565420498539,level
2015-04-01,6.31673191390658,level
2015-07-01,6.58154417316534,level
2015-10-01,6.79879130600777,level
2016-01-01,7.45122435545892,level
2016-04-01,8.08512471011263,level
2016-07-01,9.37199029274557,level
2016-10-01,10.2072646304889,level
2017-01-01,9.78162382171487,level
2017-04-01,9.55554616647188,level
2017-07-01,9.21706035105891,level
2017-10-01,9.67902255221092,level
2018-01-01,9.03709714460936,level
2018-04-01,8.59522628625937,level
2018-07-01,8.21031230407763,level
2018-10-01,7.82960827753881,level
2019-01-01,7.8847694542533,level
2019-04-01,6.93753264771913,level
2019-07-01,6.96908073673472,level
2019-10-01,6.78624911418152,level
2020-01-01,6.59853719141906,level
2020-04-01,6.74886554969156,level
2020-07-01,7.78704774652957,level
2020-10-01,8.32971545331141,level
2021-01-01,9.19658034368602,level
2021-04-01,8.7285776742559,level
2021-07-01,8.87821668923549,level
2021-10-01,8.94829595034697,level
2022-01-01,8.31774178964158,level
2022-04-01,7.71078271171951,level
2022-07-01,7.14278472199835,level
2022-10-01,6.92825593702098,level
2023-01-01,6.96422503198383,level
2023-04-01,6.65234079576333,level
2023-07-01,5.96100963516067,level
2023-10-01,5.32376614785823,level
2024-01-01,5.93519375814371,level
2024-04-01,6.29222181759404,level
2024-07-01,6.61935253789912,level
2024-10-01,7.29885918123746,level
2025-01-01,7.35646605431325,level
2025-04-01,8.02288701005653,level
2025-07-01,8.15631437684291,level
2025-10-01,8.88756561317871,level
2026-01-01,9.776402,level
2026-04-01,9.752253,level
